brand_match,type_match,cat_match,token_overlap_count,token_overlap_ratio,first_token_match,query_len,title_len,has_brand_intent,bm25_score,title_jaccard,title_fuzzy,label
0.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,10.0,1.0,20.297137190030288,0.18181818181818182,0.3384615384615385,1
1.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,6.0,1.0,21.67658864569951,0.2857142857142857,0.5116279069767442,0
0.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,7.0,1.0,19.915971466884585,0.25,0.41509433962264153,0
1.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,9.0,1.0,18.519774947091022,0.2,0.4583333333333333,0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.19230769230769232,1
1.0,0.0,0.0,1.0,0.25,0.0,4.0,13.0,1.0,10.026503721727309,0.0625,0.2898550724637681,0
0.0,0.0,0.0,1.0,0.25,1.0,4.0,9.0,1.0,10.010015875774103,0.08333333333333333,0.3125,0
0.0,0.0,0.0,1.0,0.25,1.0,4.0,12.0,1.0,9.634877411520021,0.06666666666666667,0.2972972972972973,0
1.0,0.0,0.0,4.0,1.0,1.0,4.0,6.0,1.0,27.13398878997822,0.6666666666666666,0.75,1
0.0,0.0,0.0,3.0,0.75,1.0,4.0,12.0,1.0,19.396194918922603,0.23076923076923078,0.4155844155844156,0
0.0,0.0,0.0,3.0,0.75,1.0,4.0,10.0,1.0,18.686145040927034,0.2727272727272727,0.4722222222222222,0
0.0,0.0,0.0,3.0,0.75,1.0,4.0,12.0,1.0,18.15018404256645,0.23076923076923078,0.4050632911392405,0
1.0,0.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,18.826484984701622,0.75,0.6470588235294118,1
1.0,0.0,0.0,2.0,0.6666666666666666,0.0,3.0,5.0,1.0,13.080899522775235,0.3333333333333333,0.45,0
1.0,0.0,0.0,2.0,0.6666666666666666,0.0,3.0,6.0,1.0,12.808003706707105,0.2857142857142857,0.3829787234042553,0
1.0,0.0,1.0,2.0,0.6666666666666666,1.0,3.0,5.0,1.0,11.196172082266594,0.3333333333333333,0.5,0
1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,4.2650721945754375,0.0,0.43636363636363634,1
0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,7.506341135792347,0.0,0.2222222222222222,0
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,5.0,1.0,6.902878111970091,0.14285714285714285,0.2564102564102564,0
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,5.0,1.0,6.86305059114973,0.14285714285714285,0.2857142857142857,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,12.0,1.0,11.311600545506183,0.07692307692307693,0.1791044776119403,1
1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,8.713384205633725,0.0,0.35294117647058826,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,8.550365861830437,0.0,0.375,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,8.550365861830437,0.0,0.35294117647058826,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.25,1
0.0,1.0,1.0,1.0,0.5,1.0,2.0,4.0,0.0,11.856582198166217,0.2,0.4444444444444444,0
0.0,1.0,1.0,1.0,0.5,1.0,2.0,5.0,0.0,11.677074552357269,0.16666666666666666,0.2777777777777778,0
0.0,1.0,1.0,1.0,0.5,1.0,2.0,9.0,0.0,11.50292130242299,0.1,0.3333333333333333,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,8.0,1.0,6.366010246440402,0.1111111111111111,0.41509433962264153,1
1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,9.219425203296531,0.0,0.33962264150943394,0
1.0,0.0,0.0,1.0,0.5,1.0,2.0,10.0,1.0,9.01814364943327,0.09090909090909091,0.2857142857142857,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,8.555974379889353,0.0,0.27906976744186046,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.06779661016949153,1
0.0,0.0,0.0,1.0,0.5,1.0,2.0,11.0,1.0,9.736451977889867,0.08333333333333333,0.19718309859154928,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.13793103448275862,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.04,0
1.0,0.0,1.0,2.0,0.5,0.0,4.0,11.0,1.0,16.638175628853915,0.15384615384615385,0.27848101265822783,1
1.0,0.0,1.0,3.0,0.75,1.0,4.0,12.0,1.0,12.804980790485644,0.23076923076923078,0.27848101265822783,0
1.0,0.0,1.0,3.0,0.75,1.0,4.0,12.0,1.0,12.804980790485644,0.23076923076923078,0.29333333333333333,0
1.0,0.0,1.0,3.0,0.75,1.0,4.0,15.0,1.0,12.160084075751248,0.1875,0.24175824175824176,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.028169014084507043,1
1.0,0.0,0.0,1.0,0.5,1.0,2.0,6.0,1.0,11.08738792613874,0.14285714285714285,0.23809523809523808,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,8.0,1.0,8.901941518237653,0.1111111111111111,0.24489795918367346,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,19.0,1.0,7.73149465343694,0.05,0.1391304347826087,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.3125,1
1.0,0.0,0.0,1.0,0.5,0.0,2.0,5.0,1.0,9.762315071740433,0.16666666666666666,0.35294117647058826,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,4.0,1.0,9.323069056621623,0.2,0.3870967741935484,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,8.0,1.0,9.117942512093624,0.1111111111111111,0.22641509433962265,0
0.0,0.0,1.0,4.0,1.0,1.0,4.0,13.0,0.0,24.304082898925966,0.3076923076923077,0.40425531914893614,1
0.0,0.0,1.0,3.0,0.75,1.0,4.0,12.0,0.0,17.710870647677524,0.23076923076923078,0.4444444444444444,0
0.0,0.0,1.0,3.0,0.75,1.0,4.0,13.0,0.0,17.576952082781172,0.21428571428571427,0.37362637362637363,0
0.0,0.0,1.0,3.0,0.75,1.0,4.0,13.0,0.0,17.576952082781172,0.21428571428571427,0.3655913978494624,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,8.0,0.0,5.034508468803347,0.1111111111111111,0.39285714285714285,1
