brand_match,type_match,cat_match,token_overlap_count,token_overlap_ratio,first_token_match,query_len,title_len,has_brand_intent,bm25_score,title_jaccard,title_fuzzy,label
1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,4.17418911056765,0.0,0.43636363636363634,1
0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,7.649211458762324,0.0,0.2222222222222222,0
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,5.0,1.0,7.537620370307632,0.14285714285714285,0.2564102564102564,0
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,5.0,1.0,7.491552211904739,0.14285714285714285,0.2857142857142857,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,12.0,1.0,14.43971694939505,0.07692307692307693,0.1791044776119403,1
1.0,0.0,0.0,1.0,0.5,1.0,2.0,8.0,1.0,10.770711622406532,0.1111111111111111,0.3673469387755102,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,8.368168800803806,0.0,0.375,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,8.368168800803806,0.0,0.35294117647058826,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.25,1
0.0,1.0,1.0,1.0,0.5,1.0,2.0,4.0,0.0,12.96190469447983,0.2,0.4444444444444444,0
0.0,1.0,1.0,1.0,0.5,1.0,2.0,5.0,0.0,12.750819815117486,0.16666666666666666,0.2777777777777778,0
0.0,1.0,1.0,1.0,0.5,1.0,2.0,6.0,0.0,12.5464998126338,0.14285714285714285,0.2564102564102564,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,8.0,1.0,8.702463395240907,0.1111111111111111,0.41509433962264153,1
1.0,0.0,0.0,1.0,0.5,1.0,2.0,10.0,1.0,9.983338241323471,0.09090909090909091,0.2857142857142857,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,9.427984265269894,0.0,0.33962264150943394,0
1.0,0.0,0.0,1.0,0.5,1.0,2.0,7.0,1.0,8.787061846282734,0.125,0.42857142857142855,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.06779661016949153,1
0.0,0.0,0.0,1.0,0.5,1.0,2.0,11.0,1.0,13.536168784051323,0.08333333333333333,0.19718309859154928,0
