bm25_score,brand_match,cat_match,digit_match,levenshtein,token_overlap_ratio,title_len,query_len,label,qid
11.04702202940307,0.0,0.0,1.0,0.5882352941176471,0.6666666666666666,4.0,3.0,0,1370
11.04702202940307,1.0,0.0,1.0,0.38596491228070173,0.6666666666666666,7.0,3.0,0,1370
10.929745494539748,1.0,0.0,1.0,0.7741935483870968,0.6666666666666666,4.0,3.0,0,1370
6.1761394518062795,1.0,0.0,1.0,0.2857142857142857,0.5,8.0,2.0,1,1371
8.20328603423901,1.0,0.0,1.0,0.26086956521739135,0.5,5.0,2.0,0,1371
8.136215856561627,1.0,0.0,1.0,0.26315789473684215,0.5,8.0,2.0,0,1371
8.07080601895797,1.0,0.0,1.0,0.27586206896551724,0.5,6.0,2.0,0,1371
12.161864755146855,0.0,1.0,1.0,0.2716049382716049,0.6666666666666666,13.0,3.0,1,1372
14.419460812739832,1.0,0.0,1.0,0.22448979591836737,0.6666666666666666,15.0,3.0,0,1372
14.309597669362255,0.0,1.0,1.0,0.2784810126582279,0.6666666666666666,13.0,3.0,0,1372
14.309597669362255,1.0,1.0,1.0,0.29729729729729726,0.6666666666666666,12.0,3.0,0,1372
10.22575694915978,0.0,1.0,1.0,0.303030303030303,0.6666666666666666,11.0,3.0,1,1373
13.452996961024262,1.0,0.0,1.0,0.4736842105263158,0.6666666666666666,7.0,3.0,0,1373
11.899065363460156,1.0,0.0,1.0,0.339622641509434,0.6666666666666666,11.0,3.0,0,1373
11.875051510601725,0.0,0.0,1.0,0.15189873417721522,0.3333333333333333,13.0,3.0,0,1373
7.973206444252817,0.0,1.0,1.0,0.49230769230769234,0.5,9.0,2.0,1,1374
11.347926374207672,0.0,0.0,0.0,0.26190476190476186,0.5,8.0,2.0,0,1374
11.077407568498282,0.0,0.0,0.0,0.27586206896551724,0.5,10.0,2.0,0,1374
11.077407568498282,0.0,0.0,0.0,0.2857142857142857,0.5,10.0,2.0,0,1374
39.613483655400415,0.0,1.0,1.0,0.45833333333333337,1.0,15.0,5.0,1,1375
15.280322936818745,0.0,0.0,1.0,0.45833333333333337,0.4,7.0,5.0,0,1375
15.06816022551444,0.0,1.0,1.0,0.37037037037037035,0.4,8.0,5.0,0,1375
13.306382061252481,1.0,0.0,1.0,0.4,0.2,9.0,5.0,0,1375
8.34736154374097,0.0,1.0,1.0,0.3571428571428571,0.5,9.0,2.0,1,1376
10.010265771132866,1.0,1.0,1.0,0.4117647058823529,0.5,5.0,2.0,0,1376
9.72849242180384,1.0,1.0,1.0,0.3414634146341463,0.5,6.0,2.0,0,1376
9.712559976146077,1.0,1.0,1.0,0.29166666666666663,0.5,8.0,2.0,0,1376
12.890125879477381,1.0,0.0,1.0,0.36363636363636365,0.25,7.0,4.0,1,1377
19.62608835220664,1.0,0.0,1.0,0.31999999999999995,0.25,6.0,4.0,0,1377
14.819890063957006,1.0,1.0,1.0,0.3508771929824561,0.25,6.0,4.0,0,1377
14.69924804867784,0.0,1.0,1.0,0.3214285714285714,0.25,6.0,4.0,0,1377
0.0,1.0,0.0,1.0,0.34375,0.0,11.0,2.0,1,1378
7.566821101229941,1.0,0.0,1.0,0.3913043478260869,0.5,6.0,2.0,0,1378
7.125622647754483,1.0,0.0,1.0,0.3902439024390244,0.5,6.0,2.0,0,1378
7.0723835309235765,1.0,0.0,1.0,0.32727272727272727,0.5,8.0,2.0,0,1378
21.312681543106976,1.0,1.0,1.0,0.3880597014925373,0.5,10.0,4.0,1,1379
19.818462806211944,1.0,1.0,1.0,0.40740740740740744,0.5,7.0,4.0,0,1379
16.49924772138883,1.0,1.0,1.0,0.4285714285714286,0.5,7.0,4.0,0,1379
14.534705514163221,1.0,1.0,1.0,0.5581395348837209,0.25,4.0,4.0,0,1379
24.31177082852638,1.0,1.0,1.0,0.39534883720930236,0.6666666666666666,15.0,3.0,1,1380
15.47773380549687,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,6.0,3.0,0,1380
15.304259026338187,1.0,1.0,1.0,0.56,0.6666666666666666,7.0,3.0,0,1380
13.974014689933355,1.0,1.0,1.0,0.36363636363636365,0.6666666666666666,13.0,3.0,0,1380
15.206123539102155,1.0,0.0,1.0,0.41860465116279066,1.0,8.0,2.0,1,1381
14.373563771331376,1.0,0.0,1.0,0.41860465116279066,1.0,8.0,2.0,0,1381
13.429932991972347,1.0,0.0,1.0,0.27692307692307694,1.0,12.0,2.0,0,1381
13.049667580917909,0.0,0.0,1.0,0.23684210526315785,1.0,15.0,2.0,0,1381
18.617104033617903,0.0,0.0,1.0,0.3928571428571429,0.25,9.0,4.0,1,1382
28.147274148628355,1.0,0.0,1.0,0.4666666666666667,0.5,9.0,4.0,0,1382
28.147274148628355,1.0,0.0,1.0,0.43333333333333335,0.25,7.0,4.0,0,1382
21.135129492656503,1.0,0.0,1.0,0.368421052631579,0.5,9.0,4.0,0,1382
12.264353562066976,1.0,0.0,1.0,0.5789473684210527,0.5,4.0,2.0,1,1383
12.365844495180495,1.0,0.0,1.0,0.4117647058823529,0.5,4.0,2.0,0,1383
12.365844495180495,1.0,0.0,1.0,0.4375,0.5,4.0,2.0,0,1383
11.9696362338151,1.0,0.0,1.0,0.375,0.5,7.0,2.0,0,1383
50.808361954096235,0.0,0.0,1.0,0.619718309859155,1.0,9.0,4.0,1,1384
49.15269142840734,0.0,0.0,1.0,0.5641025641025641,1.0,11.0,4.0,0,1384
34.746342855412685,0.0,0.0,1.0,0.5614035087719298,0.75,7.0,4.0,0,1384
13.381527922727113,0.0,0.0,1.0,0.3214285714285714,0.5,16.0,4.0,0,1384
11.540702228443248,0.0,0.0,1.0,0.5581395348837209,0.6666666666666666,5.0,3.0,1,1385
9.332821918009481,1.0,0.0,1.0,0.6486486486486487,0.6666666666666666,4.0,3.0,0,1385
9.178474790160877,1.0,0.0,1.0,0.5714285714285714,0.6666666666666666,4.0,3.0,0,1385
9.178474790160877,1.0,0.0,1.0,0.736842105263158,0.6666666666666666,4.0,3.0,0,1385
30.820651853271244,0.0,0.0,1.0,0.576271186440678,0.5,8.0,4.0,1,1386
20.5752838265499,0.0,0.0,1.0,0.5423728813559322,0.5,9.0,4.0,0,1386
18.49567260387455,0.0,0.0,1.0,0.6666666666666667,0.5,6.0,4.0,0,1386
18.49567260387455,0.0,0.0,1.0,0.6122448979591837,0.5,6.0,4.0,0,1386
0.0,1.0,0.0,1.0,0.34042553191489366,0.0,6.0,3.0,1,1387
14.953266916864784,0.0,0.0,1.0,0.17647058823529416,0.3333333333333333,10.0,3.0,0,1387
12.173164923118666,1.0,0.0,1.0,0.30188679245283023,0.3333333333333333,8.0,3.0,0,1387
11.476817498587016,1.0,0.0,1.0,0.3157894736842105,0.3333333333333333,8.0,3.0,0,1387
3.0065466501039704,0.0,1.0,1.0,0.24444444444444446,0.5,13.0,2.0,1,1388
4.226111863383227,1.0,1.0,0.0,0.11764705882352944,0.5,13.0,2.0,0,1388
4.198574942519199,0.0,1.0,0.0,0.1132075471698113,0.5,15.0,2.0,0,1388
4.105560545415915,0.0,1.0,0.0,0.21052631578947367,0.5,5.0,2.0,0,1388
5.104555005905385,0.0,0.0,1.0,0.14117647058823535,0.5,14.0,2.0,1,1389
7.611909911651811,0.0,0.0,1.0,0.13636363636363635,0.5,8.0,2.0,0,1389
7.400048680310649,0.0,0.0,1.0,0.12,0.5,11.0,2.0,0,1389
7.166234716185711,0.0,0.0,1.0,0.11764705882352944,0.5,9.0,2.0,0,1389
